,Unnamed: 0,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal_x,cardType_x,isGoal_y,cardType_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,shirtNo,name,position,isFirstEleven,pro,shortName
711,711,2748562045.0,364,43,21.0,425,62.895,57.25600000000001,43,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.69'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,101859.0,68.775,53.312000000000005,,,,,,,,,,,,7.0,6.0,7.0,6.0,0.01870347,0.01870347,0.0,Denmark,23.0,Pierre-Emile Højbjerg,MC,True,7.049414416843675,P. Højbjerg
712,712,2748562061.0,365,43,21.0,425,68.355,53.17600000000001,43,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.95'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 156, 'displayName': 'LayOff'}}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,101856.0,63.945,48.55200000000001,,,,,,,,,,,,8.0,6.0,7.0,5.0,0.02401521,0.01935132,-0.004663889999999997,Denmark,15.0,Christian Nørgaard,MC,True,-2.1986075714512907,C. Nørgaard
713,713,2748562101.0,366,43,23.0,425,63.0,48.348,43,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.31'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.7'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,69344.0,56.385000000000005,55.556000000000004,,,,,,,,,,,,7.0,5.0,6.0,6.0,0.01935132,0.01611813,-0.0032331900000000004,Denmark,10.0,Christian Eriksen,FWR,True,-8.796526972434293,C. Eriksen
714,714,2748562149.0,367,43,25.0,425,55.545,55.624,43,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.05'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '99.0'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,403647.0,62.265,67.32000000000001,,,,,,,,,,,,6.0,6.0,7.0,7.0,0.01611813,0.0174506,0.0013324699999999988,Denmark,21.0,Morten Hjulmand,MC,True,-0.21363790343089306,M. Hjulmand
715,715,2748562163.0,368,43,29.0,425,66.78,63.648,43,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.22'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,101859.0,73.39500000000001,63.24,,,,,,,,,,,,7.0,7.0,8.0,7.0,0.0174506,0.02122129,0.00377069,Denmark,23.0,Pierre-Emile Højbjerg,MC,True,5.3147924033695375,P. Højbjerg
716,716,2748562211.0,369,43,30.0,425,73.39500000000001,63.24,43,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.05'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '98.6'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,416970.0,75.60000000000001,67.048,,,,,,,,,,,,8.0,7.0,8.0,7.0,0.02122129,0.02122129,0.0,Denmark,17.0,Victor Kristiansen,DL,True,-1.1762831512270537,V. Kristiansen
717,717,2748562227.0,370,43,34.0,425,76.86,63.648,43,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.49'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 120, 29, 36, 38, 217, 218]",True,424809.0,96.39,43.724000000000004,,,,,,,,,,,,,,,,,,,Denmark,7.0,Albert Grønbæk,FWL,True,0.0,A. Grønbæk
718,718,2748562233.0,407,43,37.0,338,9.450000000000001,23.8,43,FirstHalf,KeeperPickup,Successful,[],[93],False,276366.0,,,,,,,,,,,,,,,,,,,,,Spain,1.0,David Raya,GK,True,0.0,D. Raya
719,719,2748562419.0,408,43,49.0,338,14.700000000000001,29.512,43,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.55'}, {'type': {'value': 123, 'displayName': 'KeeperThrow'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 36, 37, 215, 218]",True,276366.0,15.33,55.21600000000001,,,,,,,,,,,,1.0,3.0,1.0,6.0,0.01082722,0.00878589,-0.002041330000000001,Spain,1.0,David Raya,GK,True,0.0,D. Raya
720,720,2748562445.0,409,43,53.0,338,20.475,58.412000000000006,43,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.32'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.2'}]","[91, 117, 30, 36, 37, 216, 218]",True,122117.0,39.27,64.736,,,,,,,,,,,,2.0,6.0,4.0,7.0,0.00942382,0.01126267,0.0018388500000000012,Spain,14.0,Aymeric Laporte,DC,True,0.0,A. Laporte
721,721,2748562469.0,410,43,56.0,338,38.010000000000005,64.396,43,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.95'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.6'}]","[91, 117, 30, 36, 38, 216, 218]",True,363496.0,40.95,52.088,,,,,,,,,,,,4.0,7.0,4.0,6.0,0.01126267,0.01214719,0.0008845199999999998,Spain,17.0,Marc Cucurella,DL,True,0.0,M. Cucurella
722,722,2748562487.0,411,43,57.0,338,40.95,52.088,43,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.43'}]","[91, 120, 29, 36, 37, 216, 218]",True,261212.0,66.57000000000001,63.85200000000001,,,,,,,,,,,,,,,,,,,Spain,10.0,Dani Olmo,AMC,True,0.0,D. Olmo
723,723,2748562497.0,372,43,59.0,425,42.525,3.3320000000000003,43,FirstHalf,BallRecovery,Successful,[],[93],False,401520.0,,,,,,,,,,,,,,,,,,,,,Denmark,18.0,Alexander Bah,DR,True,0.0,A. Bah
724,724,2748562511.0,373,44,0.0,425,42.42,4.828,44,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.0'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '412'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.31'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.8'}]","[91, 118, 120, 29, 36, 37, 216, 218]",True,401520.0,44.1,5.372000000000001,,,,,,,,,,,,,,,,,,,Denmark,18.0,Alexander Bah,DR,True,0.0,A. Bah
725,725,2748562517.0,412,44,0.0,338,65.625,65.144,44,FirstHalf,BlockedPass,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '373'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 60]",True,363496.0,,,,,,,,,,,,,,,,,,,,,Spain,17.0,Marc Cucurella,DL,True,0.0,M. Cucurella
726,726,2748562629.0,375,44,7.0,425,41.160000000000004,0.0,44,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.4'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.54'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.3'}]","[91, 212, 35, 37, 215]",True,401520.0,30.765,6.392,,,,,,,,,,,,,,,,,,,Denmark,18.0,Alexander Bah,DR,True,0.0,A. Bah
727,727,2748562665.0,376,44,13.0,425,27.615000000000002,11.764000000000001,44,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.97'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '64.8'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.7'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,231135.0,64.365,65.07600000000001,,,,,,,,,,,,3.0,1.0,7.0,7.0,0.0105949,0.0174506,0.006855699999999999,Denmark,2.0,Joachim Andersen,DC,True,0.0,J. Andersen
728,728,2748562669.0,377,44,17.0,425,64.365,64.19200000000001,44,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 69]",True,424809.0,,,,,,,,,,,,,,,,,,,,,Denmark,7.0,Albert Grønbæk,FWL,True,0.0,A. Grønbæk
729,729,2748562673.0,415,44,18.0,338,27.930000000000003,4.0120000000000005,44,FirstHalf,BallRecovery,Successful,[],[93],False,362352.0,,,,,,,,,,,,,,,,,,,,,Spain,2.0,Pedro Porro,DR,True,0.0,P. Porro
730,730,2748562695.0,416,44,19.0,338,32.97,2.9920000000000004,44,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.35'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,362352.0,43.155,6.664000000000001,,,,,,,,,,,,3.0,0.0,4.0,0.0,0.00977659,0.01126267,0.0014860800000000007,Spain,2.0,Pedro Porro,DR,True,0.0,P. Porro
731,731,2748562729.0,417,44,20.0,338,43.155,6.664000000000001,44,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.68'}]","[91, 117, 30, 35, 37, 215, 218]",True,298839.0,29.294999999999998,13.600000000000001,,,,,,,,,,,,5.0,0.0,3.0,1.0,0.01248344,0.0105949,-0.0018885399999999993,Spain,21.0,Mikel Oyarzabal,AMR,True,-10.78838525433936,M. Oyarzabal
732,732,2748562767.0,418,44,22.0,338,30.87,15.3,44,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.58'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '38.5'}]","[91, 117, 30, 36, 37, 216, 218]",True,357839.0,47.46000000000001,26.180000000000003,,,,,,,,,,,,3.0,1.0,5.0,3.0,0.0105949,0.01484598,0.004251079999999999,Spain,5.0,Dani Vivian,DC,True,0.0,D. Vivian
733,733,2748562773.0,419,44,24.0,338,48.195,25.296000000000003,44,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.34'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '42.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 118, 120, 29, 36, 37, 216, 218]",True,238916.0,49.035000000000004,28.900000000000002,,,,,,,,,,,,,,,,,,,Spain,6.0,Mikel Merino,DMC,True,0.0,M. Merino
734,734,2748564367.0,393,44,26.0,425,57.330000000000005,39.57600000000001,44,FirstHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[91],True,101856.0,,,,,,,,,,,,,,,,,,,,,Denmark,15.0,Christian Nørgaard,MC,True,0.0,C. Nørgaard
735,735,2748562815.0,420,44,26.0,338,48.615,33.32,44,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.93'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.9'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,135366.0,64.155,54.06,,,,,,,,,,,,5.0,3.0,7.0,6.0,0.01484598,0.01870347,0.00385749,Spain,9.0,Ayoze Pérez,FW,True,10.883961786111755,A. Pérez
736,736,2748562875.0,421,44,31.0,338,66.36,54.196000000000005,44,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.50'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,395242.0,74.34,46.308,,,,,,,,,,,,7.0,6.0,8.0,5.0,0.01870347,0.0241224,0.005418929999999999,Spain,16.0,Álex Baena,AML,True,10.561436164227935,Á. Baena
737,737,2748562883.0,422,44,35.0,338,78.12,45.764,44,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.76'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.8'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,135366.0,73.71000000000001,47.53200000000001,,,,,,,,,,,,9.0,5.0,8.0,5.0,0.02855202,0.0241224,-0.004429620000000002,Spain,9.0,Ayoze Pérez,FW,True,-4.749206209315606,A. Pérez
738,738,2748562915.0,423,44,36.0,338,74.34,50.388,44,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '87.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.51'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,238916.0,91.56,59.908,,,,,,,,,,,,8.0,5.0,10.0,7.0,0.0241224,0.03485072,0.010728320000000003,Spain,6.0,Mikel Merino,DMC,True,5.578348074396931,M. Merino
739,739,2748562929.0,424,44,39.0,338,93.97500000000001,58.07200000000001,44,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '379'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.7'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.23'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.5'}]","[91, 124, 126, 36, 38, 217, 218]",True,363496.0,96.28500000000001,54.06,,,,,,,,,,,,,,,,,,,Spain,17.0,Marc Cucurella,DL,True,0.0,M. Cucurella
740,740,2748562933.0,379,44,39.0,425,9.66,13.396,44,FirstHalf,Clearance,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '424'}, {'type': {'value': 185, 'displayName': 'BlockedCross'}}]","[91, 59]",True,401520.0,,,,,,,,,,,,,,,,,,,,,Denmark,18.0,Alexander Bah,DR,True,0.0,A. Bah
741,741,2748562963.0,425,44,41.0,338,92.505,61.336000000000006,44,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.47'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,363496.0,76.02000000000001,55.760000000000005,,,,,,,,,,,,10.0,7.0,8.0,6.0,0.03485072,0.02401521,-0.010835510000000003,Spain,17.0,Marc Cucurella,DL,True,-6.183693020387917,M. Cucurella
742,742,2748562979.0,426,44,44.0,338,76.23,58.004000000000005,44,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.36'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,238916.0,90.09,63.17200000000001,,,,,,,,,,,,8.0,6.0,10.0,7.0,0.02401521,0.03485072,0.010835510000000003,Spain,6.0,Mikel Merino,DMC,True,4.707252716098189,M. Merino
743,743,2748563003.0,427,44,46.0,338,89.98500000000001,63.17200000000001,44,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.52'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,363496.0,76.65,57.868,,,,,,,,,,,,10.0,7.0,8.0,6.0,0.03485072,0.02401521,-0.010835510000000003,Spain,17.0,Marc Cucurella,DL,True,-4.250078712638299,M. Cucurella
744,744,2748563047.0,428,44,48.0,338,76.44,58.684000000000005,44,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '72.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.95'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.9'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,238916.0,78.64500000000001,49.43600000000001,,,,,,,,,,,,8.0,6.0,9.0,5.0,0.02401521,0.02855202,0.004536810000000002,Spain,6.0,Mikel Merino,DMC,True,7.206127176546378,M. Merino
745,745,2748563089.0,429,44,53.0,338,103.11000000000001,52.904,44,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.66'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '380'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '97.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.3'}]","[91, 124, 126, 35, 38, 217, 218]",True,372424.0,102.06,33.524,,,,,,,,,,,,,,,,,,,Spain,18.0,Martín Zubimendi,DMC,True,0.0,M. Zubimendi
746,746,2748563099.0,380,44,56.0,425,2.625,33.79600000000001,44,FirstHalf,Claim,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '429'}, {'type': {'value': 88, 'displayName': 'HighClaim'}}]","[91, 93, 104]",True,19545.0,,,,,,,,,,,,,,,,,,,,,Denmark,1.0,Kasper Schmeichel,GK,True,0.0,K. Schmeichel
747,747,2748563207.0,381,45,0.0,425,14.91,39.712,45,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.5'}, {'type': {'value': 123, 'displayName': 'KeeperThrow'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.02'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.8'}]","[91, 36, 37, 215, 218]",True,19545.0,26.775000000000002,59.024,,,,,,,,,,,,1.0,4.0,3.0,7.0,0.01082722,0.00977659,-0.0010506300000000003,Denmark,1.0,Kasper Schmeichel,GK,True,0.0,K. Schmeichel
748,748,2748563209.0,382,45,5.0,425,30.03,52.768,45,FirstHalf,Foul,Successful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '430'}]","[91, 63]",True,403647.0,,,,,,,,,,,,,,,,,,,,,Denmark,21.0,Morten Hjulmand,MC,True,0.0,M. Hjulmand
749,749,2748563229.0,430,45,5.0,338,74.97000000000001,15.232,45,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '382'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]",[64],False,362352.0,,,,,,,,,,,,,,,,,,,,,Spain,2.0,Pedro Porro,DR,True,0.0,P. Porro
750,750,2748563351.0,384,45,16.0,425,25.62,57.868,45,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.47'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.3'}]","[91, 117, 30, 132, 35, 38, 215, 218]",True,416970.0,23.94,51.204,,,,,,,,,,,,2.0,6.0,2.0,6.0,0.00942382,0.00942382,0.0,Denmark,17.0,Victor Kristiansen,DL,True,0.0,V. Kristiansen
751,751,2748563377.0,385,45,17.0,425,22.89,50.79600000000001,45,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.29'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 215, 218]",True,87182.0,15.645000000000001,34.884,,,,,,,,,,,,2.0,6.0,1.0,4.0,0.00942382,0.01082722,0.0014034000000000008,Denmark,3.0,Jannik Vestergaard,DC,True,0.0,J. Vestergaard
